,id,created_at,tweet_clean,sentiment,sentiment_category
1310,683333695307034625,2016-01-02 17:07:03,"' Worth reading The Machine , an old story by E . M .",0.2263,positive
1311,682717803166695425,2016-01-01 00:19:43,"' Falcon 9 back in the hangar at Cape . No damage found , ready to fire again .",-0.6486,negative
1312,679371165043945473,2015-12-22 18:41:22,' : Going up and coming down . More here -& ;,0.0,neutral
1313,679163784062107649,2015-12-22 04:57:19,' High video of landing from the,0.0,neutral
1314,679153539025797121,2015-12-22 04:16:36,' : Another view of Falcon 9 first stage approaching Landing Zone 1,0.0,neutral
1315,679145544673923072,2015-12-22 03:44:50,' Live video from - 1,0.0,neutral
1316,679142215981993984,2015-12-22 03:31:36,' Falcon 9 standing on - 1 at Cape,0.0,neutral
1317,679138271084064768,2015-12-22 03:15:56,' thanks !',0.4926,positive
1318,679137936416329728,2015-12-22 03:14:36,' There and back again,0.0,neutral
1319,679137515543097345,2015-12-22 03:12:56,' Thanks !',0.4926,positive
1320,679127406813188097,2015-12-22 02:32:46,"' 11 to target orbit and Falcon landed back at Cape . Headed to - 1 . Welcome back , baby !'",0.5093,positive
1321,679110356224991232,2015-12-22 01:25:00,' Background on the launch,0.0,neutral
1322,678732298532085761,2015-12-21 00:22:44,' Launch & ; landing can be seen on the or in person from Cape public causeway at 8 : 33pm local ',0.0,neutral
1323,678679357729193985,2015-12-20 20:52:22,""" : New photo of Falcon9 in advance of tonight ' s OG2 launch . She ' s a beauty .",0.5859,positive
1324,678679083782377472,2015-12-20 20:51:17,' Just mission w team . Monte show night a 10 % higher chance of a good landing . 24 .',0.5994,positive
1325,678152249369952258,2015-12-19 09:57:50,' Currently looking good for a night (~ 8pm local ) orbital launch and rocket landing at Cape ',0.4404,positive
1326,678065851199651840,2015-12-19 04:14:31,' Meant to reply to this article :,0.0,neutral
1327,678065339649757184,2015-12-19 04:12:29,' This article does not appreciate that is in despite net of being higher . only a partial offset .',-0.3089,negative
1328,678007414298296320,2015-12-19 00:22:18,""" : Long - Term Owner ' s Review Of Model X",0.0,neutral
1329,678004229047357440,2015-12-19 00:09:39,"' Static fire test good . Pending data review , will aim to launch .'",0.128,positive
1330,677980503459270657,2015-12-18 22:35:22,' Rounding up to 1 sec for a bit of timing margin . flight computer command sequence \ xe2 \ x80 \ xa6 ',0.0,neutral
1331,677970721730002944,2015-12-18 21:56:30,' Aborted on ignition timing due to slow ground side valve . ignition sequence by 0 . 6 for next attempt .',0.0,neutral
1332,677961117595906048,2015-12-18 21:18:21,' About 2 from static fire ',-0.34,negative
1333,677949037815840768,2015-12-18 20:30:20,' holding for issue resolution ',0.0,neutral
1334,677945101184708609,2015-12-18 20:14:42,' Abort triggered by flight computer on upper stage throttle valve . and count at T - 10 .',0.0,neutral
1335,677940293212102656,2015-12-18 19:55:36,' 5 from static fire test ',-0.34,negative
1336,677666779494248449,2015-12-18 01:48:45,"' yes , from 70F to 20 F '",0.4019,positive
1337,677666464208416768,2015-12-18 01:47:30,' It worked in ',0.0,neutral
1338,677663227271118848,2015-12-18 01:34:38,' - 340 F in this case . Deep density and rocket performance . First time anyone gone this low for O2 .',-0.3346,negative
1339,677660460230041600,2015-12-18 01:23:38,' Falcon 9 is vertical on the launch pad at Cape . Working towards static fire . Deep liquid oxygen some .',-0.34,negative
1340,677646796311670786,2015-12-18 00:29:20,' Not really my letter ( no authorship contribution ). Just agreed to add my name when they .',-0.0935,negative
1341,677403793651175424,2015-12-17 08:23:44,' article on self - driving was inaccurate,0.0,neutral
1342,677333463872049152,2015-12-17 03:44:16,' : The single most effective way to curb carbon ? Carbon . As we said in 1989,0.5256,positive
1343,676868667380903937,2015-12-15 20:57:20,"' : Over 1 , 000 college will compete to design the best pod",0.6369,positive
1344,675431513211600896,2015-12-11 21:46:36,' formation of ai \ xe2 \ x80 \ xa6 \ n,0.0,neutral
1345,674885173838680064,2015-12-10 09:35:38,' Aiming for Falcon rocket static fire at Cape on the 16th and launch about three days later ',-0.34,negative
1346,674879202554875904,2015-12-10 09:11:55,' Agreed . Working on it .',0.2732,positive
1347,674715937610719232,2015-12-09 22:23:09,' wow,0.5859,positive
1348,673606425109639168,2015-12-06 20:54:21,' Best of luck to the launch ',0.802,positive
1349,672815593653821441,2015-12-04 16:31:52,' : This was the . Ever . \ xf0 \ x9f \ x99 \ x8a \ xf0 \ x9f \ x9a \ x80,0.0,neutral
1350,672792504895434753,2015-12-04 15:00:07,""" : off to the future at ' s",0.0,neutral
1351,672701747622645760,2015-12-04 08:59:29,""" : . a simple message , a rev - neutral CO2 tax will lead us to a sustainable future . That ' s an idea \ xe2 \ x80 \ xa6 """,0.0,neutral
1352,672594704467267584,2015-12-04 01:54:08,' Nice ride ! Looking forward to seeing you tomorrow .',0.4753,positive
1353,672387989260095489,2015-12-03 12:12:43,' Good summary of my talk in on climate change,0.4404,positive
1354,672102667213115393,2015-12-02 17:18:57,' About to give a talk at the,0.0,neutral
1355,670051800582504448,2015-11-27 01:29:32,""" : 13 . edition yesterday . It ' s unbelievable . car on the planet .",0.2023,positive
1356,669209994693251075,2015-11-24 17:44:30,"' AA Yep , good . I hope you get back into space some day !'",0.807,positive
1357,669202543109509120,2015-11-24 17:14:54,' But credit for 1st suborbital rocket goes to X - 15 Burt for commercial \ n,0.5267,positive
1358,669199392231063552,2015-11-24 17:02:22,' Jeff maybe unaware suborbital flight 2013 . Orbital water landing 2014 . Orbital land landing next .,-0.2023,negative
1359,669194136248041472,2015-11-24 16:41:29,"' Not quite "" "". Grasshopper rocket did 6 suborbital 3 ago & ; is still around .",0.0,neutral
1360,669132749500887040,2015-11-24 12:37:34,' The F9 booster can reach low orbit as a single stage if not carrying the upper stage and a heavy satellite .',-0.25,negative
1361,669131093379956736,2015-11-24 12:30:59,"' Getting to space needs ~ 3 , but orbit ~ 30 . The energy is the square , i . e . 9 for space and 900 for orbit .'",0.3919,positive
1362,669129655597731841,2015-11-24 12:25:16,"' It is , however , important to clear up the difference between "" space "" and "" orbit "", as well by",0.6705,positive
1363,669129347555430400,2015-11-24 12:24:02,' to Jeff and the BO team for on their booster ',0.0,neutral
1364,667834190071599105,2015-11-20 22:37:33,' Crew : . crew mission to Station . Read at,0.0,neutral
1365,667537317037404160,2015-11-20 02:57:53,"' perfect , you had me at "" enterprise "".'",0.5719,positive
1366,667536629830017024,2015-11-20 02:55:09,' Yeah and hell yeah ',-0.296,negative
1367,667519604537724928,2015-11-20 01:47:30,' From anywhere ',0.0,neutral
1368,667519445414252544,2015-11-20 01:46:52,' Should mention that I will be people personally and Autopilot directly to me . This is a super high priority .',0.5994,positive
1369,667517215390863360,2015-11-20 01:38:00,' We are looking for . No prior experience with . Please include code sample or link to your work .',0.0258,positive
1370,667516705116065792,2015-11-20 01:35:59,"' Ramping up the Autopilot team at to achieve generalized full autonomy . If interested , contact autopilot . .'",0.4019,positive
1371,667039577094270976,2015-11-18 18:00:02,""" : . we ' d love it if you could share our trailer for ' film",0.7506,positive
1372,664850196598157313,2015-11-12 17:00:13,' : Why ever parallel park again ? Model S you covered,0.0,neutral
1373,663290006992236544,2015-11-08 09:40:35,' definitely !',0.4574,positive
1374,662039125898334209,2015-11-04 22:50:02,' Current production is . Can be by service .',0.0,neutral
1375,661293692410445824,2015-11-02 21:27:57,' well done !',0.3382,positive
1376,660693896553324545,2015-11-01 05:44:34,' AA noted ',0.0,neutral
1377,660235972857176064,2015-10-30 23:24:57,""" : The Autopilot is learning : Model S already ' s Autopilot self - improving :/\ xe2 \ x80 \ xa6 """,0.4215,positive
1378,660117630175412224,2015-10-30 15:34:42,""" Wow , that ' s great !""",0.8478,positive
1379,659543458953101312,2015-10-29 01:33:08,' Model S Ludicrous Mode 2 . 6 sec 0 - 60 and 10 . 9 sec 1 / 4 mile in Motor Trend test,-0.3612,negative
1380,659541500712251392,2015-10-29 01:25:22,"' yes , comes with each car '",0.4019,positive
1381,659533849844695040,2015-10-29 00:54:58,' : Watch : \ xe2 \ x80 \ x99s new autopilot technology accident on slick road :,-0.4767,negative
1382,658842380922023936,2015-10-27 03:07:18,"' Compliment from is much , but the people of deserve all the credit '",0.6652,positive
1383,658831963487277056,2015-10-27 02:25:55,"' : From Car Accident : "" Thank You Musk , You Saved My Life """,0.296,positive
1384,658780657103978496,2015-10-26 23:02:02,""" I should clarify that is an independent . We don ' t have any control over the content .""",0.0,neutral
1385,658779746071785473,2015-10-26 22:58:25,"' : Huge tree on Model S , .",0.3182,positive
1386,658735748498100225,2015-10-26 20:03:35,' Cool !,0.3802,positive
1387,658657439248572417,2015-10-26 14:52:25,' : Beautiful up to date album of Dragon by .,0.5994,positive
1388,658657239331270656,2015-10-26 14:51:37,"' Hopefully , mid to late next year . We are being more cautious expanding to ensure a great user experience each time .'",0.8275,positive
1389,658358794292891648,2015-10-25 19:05:42,"' Given high local demand , a in would probably make sense in the long term .'",-0.128,negative
1390,658358303454420992,2015-10-25 19:03:45,"' Yes , charging and service infrastructure in now . Official launch in next several .'",0.4019,positive
1391,658357909265362944,2015-10-25 19:02:11,' Auto import are prohibitively high . for a special category for . Most of our discussion was about .',0.4019,positive
1392,658357058106822656,2015-10-25 18:58:48,' We just finished building a huge expansion in !',0.3802,positive
1393,658356679793205248,2015-10-25 18:57:18,""" These are all I ' said before and are naturally to improve in - market , so no real news here .""",0.0087,positive
1394,658356079026270208,2015-10-25 18:54:55,' Model 3 is due in ~ 2 . A China factory for local demand be as soon as a year after . A factory in happen for same reason .',-0.128,negative
1395,658354915824173056,2015-10-25 18:50:18,""" My in China ' t correctly . will keep making & ; in CA & ; as far into future as I can imagine .""",0.0,neutral
1396,657704144267059200,2015-10-23 23:44:22,"' important to set to not ( air rear ) and use the snap in shade , which service can provide '",0.2023,positive
1397,657702829398822912,2015-10-23 23:39:08,' Amount of change is enormous - like a spinal cord transplant . Would cost less and work better with a new car .',0.6293,positive
1398,657686500310700032,2015-10-23 22:34:15,"' Autopilot 1 . 01 coming soon : curve speed adaption , controller smoothness , better lane holding on poor , fleet learning !'",-0.126,negative
1399,657685372579745793,2015-10-23 22:29:46,"' Regulatory received , so Autopilot rolling out to all ! ( Excluding Japan , which is still under review )'",0.0,neutral
1400,657141296050606080,2015-10-22 10:27:48,' all ',0.0,neutral
1401,657110887707361280,2015-10-22 08:26:58,' for release ',0.0,neutral
1402,657106581893574656,2015-10-22 08:09:52,' Good feedback . Will write up a list of in the coming .',0.4404,positive
1403,656973991379378176,2015-10-21 23:23:00,' What and functionality would you like to see in the 7 . 1 overhaul ? Or new entirely ?',0.4329,positive
1404,656973325172920320,2015-10-21 23:20:21,' already in Jordan . Rest of in region next year .',0.0,neutral
1405,656973144306094080,2015-10-21 23:19:38,' thanks :)',0.4404,positive
1406,656972712649359360,2015-10-21 23:17:55,' to have a big opening in City soon and then proceed gradually to central and South .',0.0,neutral
1407,656972435401678848,2015-10-21 23:16:49,' me too :',0.0,neutral
1408,656972046639984644,2015-10-21 23:15:16,' ! Always happy to make happy ',0.8268,positive
1409,656971866163277825,2015-10-21 23:14:33,' big update coming in V7 . 1 ',0.0,neutral
1410,656971573337944065,2015-10-21 23:13:23,""" we won ' t be , but yes """,0.7096,positive
1411,656970996801474560,2015-10-21 23:11:06,"' top rating of any company in service . Most important , 97 % of expect their next car to be a ( the acid test ).'",0.4391,positive
1412,656970117721534464,2015-10-21 23:07:36,' Consumer reliability survey a lot of early production . Already in new .',0.0,neutral
1413,656968629913821184,2015-10-21 23:01:41,' already there ',0.0,neutral
1414,656968516449542144,2015-10-21 23:01:14,' : Happy \ xe2 \ x80 \ x9cBack to the Future \ xe2 \ x80 \ x9d day :,0.5719,positive
1415,656947037464870912,2015-10-21 21:35:53,' on driving a from LA to in just over two days !,0.0,neutral
1416,656940893300199425,2015-10-21 21:11:28,"' : amazing \ xe2 \ x80 \ x9c : coast - to - coast Autopilot record 57 , 48 \ xe2 \ x80 \ xa6 '",0.5859,positive
1417,655999309620506626,2015-10-19 06:49:57,' Autopilot release to and pending regulatory approval . Hopefully get the in the next few .',0.7003,positive
1418,655426038621536256,2015-10-17 16:51:59,"' : I like my car . When me to review the experience , I did . No ad . Unpaid , just because I to . .",0.0772,positive
1419,655256305209184258,2015-10-17 05:37:31,' 8 Watched the whole series . One of the best ever .',0.6369,positive
1420,655254071058657280,2015-10-17 05:28:39,"' 8 um , thanks , I like your work too '",0.6597,positive
1421,655041756166160384,2015-10-16 15:24:59,' : : I Woke Up Yesterday Morning and My Could Drive Itself \ n,0.0,neutral
1422,654727508345012224,2015-10-15 18:36:16,' : Watch this self - steering Model S drive itself,0.0,neutral
1423,654698139249565697,2015-10-15 16:39:34,' 8 sure :)',0.3182,positive
1424,654521829789270016,2015-10-15 04:58:59,' actually works best at night ',0.6369,positive
1425,654521665305473024,2015-10-15 04:58:20,' Review of Model S by,0.0,neutral
1426,654493713549291520,2015-10-15 03:07:15,""" : ' s Autopilot system is awesome and creepy and the sign of a beautiful future",0.8402,positive
1427,654409700801310720,2015-10-14 21:33:25,"' : Breaking : just made its autonomous ,",0.0,neutral
1428,654405293959327744,2015-10-14 21:15:54,"' on regulatory approval , but hopefully end of next week '",0.6808,positive
1429,654404618856755200,2015-10-14 21:13:14,' 1 . 5 million per day ',0.0,neutral
1430,653220917963657217,2015-10-11 14:49:37,' V7 . 1 ',0.0,neutral
1431,653062690147975169,2015-10-11 04:20:53,"' Lots of and a new look , although main upgrade coming with 7 . 1 '",0.0,neutral
1432,653031144179433472,2015-10-11 02:15:32,' ',0.0,neutral
1433,653029223779557376,2015-10-11 02:07:54,' roughly 5 days ',0.0,neutral
1434,653028711768285184,2015-10-11 02:05:52,' same ',0.0,neutral
1435,653028177896312832,2015-10-11 02:03:44,' Non - autopilot will have a new interface too . More comprehensive update coming with 7 . 1 .',0.3167,positive
1436,653010368583741440,2015-10-11 00:52:58,' yes ',0.4019,positive
1437,653005894922276865,2015-10-11 00:35:12,' Some exciting news this week : Version 7 with Autopilot goes to wide release on !',0.5411,positive
1438,653004922984660992,2015-10-11 00:31:20,"' CH4 rapidly back to CO2 & ; is absorbed by . What is new carbon to surface cycle from underground oil , gas & ; coal .'",0.0,neutral
1439,653003966058377216,2015-10-11 00:27:32,""" are good , but massively CH4 ' s effect on climate .""",0.2382,positive
1440,652994832399470592,2015-10-10 23:51:14,' P85D ( in ) 650 from 0 to 150km / h in Dutch magazine test,0.0,neutral
1441,652643128181026816,2015-10-10 00:33:41,""" I ' t walk back anything , apart from media """,0.0,neutral
1442,652609347252412416,2015-10-09 22:19:27,' yo ',0.0,neutral
1443,652607370921570304,2015-10-09 22:11:36,""" Regarding the watch , & ; his team a beautiful design , but the functionality ' t compelling yet . By version 3 , it will be .""",0.5859,positive
1444,652605371857530880,2015-10-09 22:03:40,""" Yo , I don ' t hate Apple . It ' s a great company with a lot of talented people . I love their and I ' m glad they ' re doing an .""",0.8979,positive
1445,652355134454808577,2015-10-09 05:29:18,' Peak temp due to climate change,0.0,neutral
1446,650107726509404160,2015-10-03 00:38:55,' Mostly accurate and fun movie about . Worth seeing .,0.6369,positive
1447,650081625200545792,2015-10-02 22:55:12,' p you can mount a rack to the roof via suction and still have one Falcon door work fine . up to 140 .',0.2023,positive
1448,650080562556858368,2015-10-02 22:50:58,' door is than opening and as an umbrella . Upper interior trim hydrophobic coating .',0.0,neutral
1449,650080098335477761,2015-10-02 22:49:08,' Front have a short arc and their interior are back ',0.0,neutral
1450,650079603122438144,2015-10-02 22:47:09,"' Model X Defense Mode definitely , even the small . hospital operating room level filtering .'",0.4939,positive
1451,650078752626593793,2015-10-02 22:43:47,"' am 6 \' 2 ""'",0.0,neutral
1452,650076768712437760,2015-10-02 22:35:54,""" on how Falcon work in tight . Above 6 2 ' , my height :), work fine .",0.2023,positive
1453,650073263301902336,2015-10-02 22:21:58,""" : The Model X ' s Falcon Wing open even in the",0.0,neutral
1454,650065992559763456,2015-10-02 21:53:04,' :,0.0,neutral
1455,650061966459863041,2015-10-02 21:37:05,' Side view of Falcon Wing,0.0,neutral
1456,650051962222739457,2015-10-02 20:57:19,""" thanks , that ' s a great idea . I think we can do that .""",0.7906,positive
1457,650032420335579136,2015-10-02 19:39:40,""" : Musk - backed to have built industry ' s most efficient solar panel",0.4927,positive
1458,650031905652477952,2015-10-02 19:37:37,"' : Musk "" world \' s most efficient "" solar panel",0.4754,positive
1459,650027418510589952,2015-10-02 19:19:48,""" : Musk won ' t nuke , just give it 2 temporary",0.5719,positive
1460,649130149036687360,2015-09-30 07:54:22,"' , price of Model X is actually only $ 5k more than S . Lower cost coming later .'",-0.3566,negative
1461,649128363097894914,2015-09-30 07:47:16,' : This is it ! The Model X,0.0,neutral
1462,649128282273615872,2015-09-30 07:46:57,' : Meet Model X . Watch it live here \ n,0.0,neutral
1463,649128180125556736,2015-09-30 07:46:33,""" : ' s Model X is finally here ! Here ' s all the stuff we ' t already know",0.0,neutral
1464,649127664247148544,2015-09-30 07:44:30,""" : ' s Model X is finally here , and it ' s as wonderful as we ' d hoped",0.743,positive
1465,648765057417895936,2015-09-29 07:43:37,' time ',0.0,neutral
1466,648764066823954432,2015-09-29 07:39:41,' Model X launch live today 8pm at Time to show the real thing .,0.0,neutral
1467,648530748513783808,2015-09-28 16:12:34,' : Water ! Strong evidence that liquid water on present - day . :,0.5562,positive
1468,647939356548730882,2015-09-27 01:02:35,' Great discussion about solar / rural,0.6249,positive
1469,647646421844402176,2015-09-26 05:38:34,' : China its commitment on climate change,0.3818,positive
1470,647333128655237120,2015-09-25 08:53:39,' : This week we static fired the first stage of the Falcon 9 for a 15,-0.5574,negative
1471,647209943515332608,2015-09-25 00:44:09,' Dinner in an old ironmongery . Best menu art ever .,0.6369,positive
1472,646814219178897408,2015-09-23 22:31:41,' It was super good ',0.7783,positive
1473,646809468563361792,2015-09-23 22:12:49,' Midnight dinner in Berlin,0.0,neutral
1474,644190248025460736,2015-09-16 16:44:58,' : driven 500 + in a Model S 85D on a single charge !,0.0,neutral
1475,643600595945811968,2015-09-15 01:41:54,' : Dragon on .,0.0,neutral
1476,643538701981716481,2015-09-14 21:35:57,""" In expendable mode , Falcon Heavy can send a fully loaded Dragon to or a light Dragon to ' s . mission be cool .""",0.3182,positive
1477,643536351258910720,2015-09-14 21:26:37,' Dragon 2 is designed to land on any surface ( liquid or solid ) in the solar system . Am glad to see people thinking about !',0.5983,positive
1478,643535787334701056,2015-09-14 21:24:22,' at propose Falcon / Dragon for sample return mission,0.0,neutral
1479,643457633945423872,2015-09-14 16:13:49,' : The in the Sierra hit a 500 - year low . Here it is in 2010 and 2015,-0.2732,negative
1480,642961462676160513,2015-09-13 07:22:13,' New model for evolution of intelligent life probable emergence 2 billion ago near galactic center,0.4588,positive
1481,642801464163700736,2015-09-12 20:46:26,' thanks !',0.4926,positive
1482,642776648819937280,2015-09-12 19:07:49,""" , not saying we * should * nuke -- just ' out a few \ xe2 \ x80 \ xa6 """,0.0,neutral
1483,642131577716080640,2015-09-11 00:24:33,' : Our Crew partner unveiled the interior of their Crew Dragon :,0.0,neutral
1484,642131554060230656,2015-09-11 00:24:27,"' : First look at interior of Crew Dragon , our next - generation \ xe2 \ x86 \ x92",0.0,neutral
1485,639180971418320896,2015-09-02 20:59:53,' First production will be handed over on Sept 29 at our factory ',0.0,neutral
1486,639180432001495040,2015-09-02 20:57:45,' Definitely ',0.4019,positive
1487,639175789116833792,2015-09-02 20:39:18,' Lithium deal is not exclusive & ; many . The press on this matter is unwarranted .',-0.0631,negative
1488,639172302530215936,2015-09-02 20:25:26,"' $ 35k price , unveil in March , start then .'",0.0,neutral
1489,639171519197777920,2015-09-02 20:22:20,"' Model 3 , our smaller and lower cost sedan will start production in about 2 . Fully operational .'",-0.296,negative
1490,639170376186990592,2015-09-02 20:17:47,"' With same , Model X is $ 5k more than an S due to greater size & ; body complexity . Sig Series is fully loaded , hence high price .'",0.3612,positive
1491,638962228700381184,2015-09-02 06:30:41,' : Pad 39A will be future home to Crew and Falcon Heavy,0.0,neutral
1492,638900258232074240,2015-09-02 02:24:26,' : Test driving my new with dealer Dan . Love it !!,0.6988,positive
1493,636918796494594048,2015-08-27 15:10:49,' : Breaking : P85D is the best car we \ xe2 \ x80 \ x99ve tested in 80 of testing h \ xe2 \ x80 \ xa6 ',0.6369,positive
1494,636089783274463232,2015-08-25 08:16:36,' : P85D setting new world record in driving 728 . 7 / 452 . 8 mi on a single charge,0.0,neutral
1495,635215467959812096,2015-08-22 22:22:23,"' I appreciate the kind in the article , but , by the picture , it your bill was very high .'",0.4678,positive
1496,635214915934928896,2015-08-22 22:20:12,"' True , but a long range affordable electric vehicle always been our long - term goal . Due in late 2017 !",0.2942,positive
1497,634405906319548417,2015-08-20 16:45:29,""" : We ' that the P85D is pretty much the best car in the world .",0.8126,positive
1498,633366904854462464,2015-08-17 19:56:52,' Article on and by \ n,0.0,neutral
1499,633014219256926208,2015-08-16 20:35:25,' section on this article is awesome,0.6249,positive
1500,631877689620611072,2015-08-13 17:19:15,' : Travel down the Model S production line \ n,0.0,neutral
1501,630006872049737728,2015-08-08 13:25:17,"' Provided all ten take delivery , you have indeed !'",0.0,neutral
1502,629348240337580035,2015-08-06 17:48:07,' prototype . Does seem wrong :),-0.0258,negative
1503,629028501715169281,2015-08-05 20:37:36,' : Unique vantage point of amazing shot of Moon Earth,0.5859,positive
1504,627183219713163264,2015-07-31 18:25:06,' yes ',0.4019,positive
1505,627181831826337793,2015-07-31 18:19:35,"' The car will learn over time , but there is a min caliber of starting quality .'",0.0,neutral
1506,627042246471364608,2015-07-31 09:04:56,' Various of are being considered . May not be necessary though .',0.0,neutral
1507,627041173669048320,2015-07-31 09:00:40,' all ',0.0,neutral
1508,627040639553830912,2015-07-31 08:58:32,' Final corner case is dealing with low contrast lane ( faded white on grey concrete ) while driving into the sun at dusk ',-0.2263,negative
1509,627040381729906688,2015-07-31 08:57:31,' Almost ready to release highway and parallel update ',0.2975,positive
1510,626979025190301696,2015-07-31 04:53:42,"' : A carbon tax is the best way to reduce . Failing that , halt to fossil \ xe2 \ x80 \ xa6 '",0.2263,positive
1511,626780203533107200,2015-07-30 15:43:40,' Thanks !',0.4926,positive
1512,626779726695297024,2015-07-30 15:41:46,' thanks :)',0.4404,positive
1513,625893002490314753,2015-07-28 04:58:14,""" AA Even if inevitable , we should at least attempt to postpone the of AI weaponry . Sooner ' t better .""",0.0258,positive
1514,625843527608459266,2015-07-28 01:41:39,"' If you \ xe2 \ x80 \ x99re against a military AI arms race , please sign this open letter :\ n",0.0,neutral
1515,625526696788291584,2015-07-27 04:42:40,' probably end of year ',0.0,neutral
1516,622223920318431232,2015-07-18 01:58:37,"' Ludicrous speed , 70 rear drive and 90 battery pack",-0.3612,negative
1517,622065785268088834,2015-07-17 15:30:15,' Model S product call at 11 today . Rocket discussion at noon on .',0.0,neutral
1518,620358355240947712,2015-07-12 22:25:32,' : If the moon were only 1 : a accurate scale model of the solar system !!,0.0,neutral
1519,619579138181967872,2015-07-10 18:49:12,"' : \ xe2 \ x80 \ x9cOne must be sane to think clearly , but one can think deeply & ; be quite insane .\ xe2 \ x80 \ x9d . Happy b - day to you .",0.3643,positive
1520,617851905969127425,2015-07-06 00:25:48,"' Expect to reach preliminary regarding last flight by end of week . Will brief key & ; , then post on our .'",0.0258,positive
1521,617719485768843265,2015-07-05 15:39:36,' : Model S Owner Loyalty Probably Unparalleled In Industry,0.5423,positive
1522,615431934345216001,2015-06-29 08:09:41,' Cause still unknown after several thousand engineering - of review . Now data with a hex editor to recover final .',0.0,neutral
1523,615197659624816642,2015-06-28 16:38:46,' Thanks ',0.4404,positive
1524,615186062714011648,2015-06-28 15:52:41,"' yeah , not the best birthday '",-0.2887,negative
1525,615185689999765504,2015-06-28 15:51:12,""" That ' s all we can say with confidence right now . Will have more to say following a thorough fault tree analysis .""",0.1531,positive
1526,615185076813459456,2015-06-28 15:48:46,' There was an overpressure event in the upper stage liquid oxygen tank . Data cause .',0.0,neutral
1527,615178702343786498,2015-06-28 15:23:26,' Thanks :)',0.4404,positive
1528,615167185229619202,2015-06-28 14:37:40,' Falcon 9 experienced a problem shortly before first stage shutdown . Will provide more as soon as we review the data .',-0.4019,negative
1529,615114562766008320,2015-06-28 11:08:34,' : On track for launch tomorrow to Station . targeted for 10 : 21am \ xe2 \ x80 \ x93 watch live,0.0,neutral
1530,614874698741084161,2015-06-27 19:15:26,' Drone pic of drone ship on station in the Atlantic,0.0,neutral
1531,614814177962627072,2015-06-27 15:14:57,"' "" Of Course I Still Love You "" just before it left port",0.6369,positive
1532,614756523244437504,2015-06-27 11:25:51,"' Trying for another rocket landing . This time on the "" Of Course I Still Love You "".",0.6369,positive
1533,614755637403193344,2015-06-27 11:22:20,""" You ' re welcome . Good conversation .""",0.7096,positive
1534,614645132181291008,2015-06-27 04:03:13,' End of year ',0.0,neutral
1535,614626025960570880,2015-06-27 02:47:18,' Credit for is really due to Rive & ; great team there . My contribution is fairly small .\ n via ',0.7717,positive
1536,614258809473626112,2015-06-26 02:28:07,' : The why and how of landing \ n,0.0,neutral
1537,613366102756712448,2015-06-23 15:20:49,' Important to note that Model S resale value is also higher than that of gasoline ',0.4939,positive
1538,613121687698018304,2015-06-22 23:09:36,' : like our AI will be fed a diet of and Daily Mail : to Read | Tech Rev,0.3612,positive
1539,612019874773078016,2015-06-19 22:11:23,' service team save a stray kitten that took refuge in a Model S . Nice work !,0.7424,positive
1540,610484933132292096,2015-06-15 16:32:04,"' To be clear , is supporting a student design competition for STEM , not trying to build itself . Other cos are doing latter .'",0.6705,positive
1541,610482435873091584,2015-06-15 16:22:09,' / will also do a reference pod to be shown after the competition . Bonus for all racing that exceed reference .',0.5423,positive
1542,610479010309541888,2015-06-15 16:08:32,' : the Pod Competition,0.0,neutral
1543,609215984499605504,2015-06-12 04:29:44,"' My love "" The Lost Planet "" by . Now on a rare second read !'",0.4926,positive
1544,606942167072776192,2015-06-05 21:54:23,' : Falling back to Earth,-0.1531,negative
1545,605878361613725696,2015-06-02 23:27:12,' : The Story of : Nothing every taken any human as long as this took me . Good luck .,0.7096,positive
1546,605460768516014080,2015-06-01 19:47:50,"' Cool , thanks for us know . This is helpful for out fairing .'",0.7906,positive
1547,603409579603415040,2015-05-27 03:57:09,' Air Force to compete for national security,0.34,positive
1548,601669073441697792,2015-05-22 08:41:00,""" What are the best you ' that are short enough for Twitter ?""",0.6369,positive
1549,601665000948649984,2015-05-22 08:24:49,' Another good riddle : drill a hole a sphere such that the height of what remains of the sphere is 10cm . What is its volume ?',0.4404,positive
1550,601578147113529344,2015-05-22 02:39:41,' Astronomer Royal Martin : How soon will take over the world ? - via,0.0,neutral
1551,601501265332477952,2015-05-21 21:34:11,' : Cargo is and is powered down . Dragon back in its nest after about 5 at the Station,0.0,neutral
1552,600784025335136256,2015-05-19 22:04:08,"' This is not the full , it is just the pilot plant ( 1 / 4 size )",0.0,neutral
1553,600549508796190720,2015-05-19 06:32:15,"' Fossil by $ 10m a minute ,",0.0,neutral
1554,599964926992486401,2015-05-17 15:49:20,"' : My brilliant brother a message for you , future dead person .",-0.128,negative
1555,599391754786181122,2015-05-16 01:51:45,' : Tired of the same old travel ? Discover the wonder of \ n,-0.4404,negative
1556,599391737094635520,2015-05-16 01:51:40,' : Adventure ! Explore \ xe2 \ x80 \ x99 ultimate vacation \ n,0.3802,positive
1557,598232495537016832,2015-05-12 21:05:16,' Hi !',0.0,neutral
1558,598174400404262912,2015-05-12 17:14:25,' : Agreed . to allow to choose how they buy their . Michigan,0.4588,positive
1559,598151191923568641,2015-05-12 15:42:11,' Thanks ',0.4404,positive
1560,598146466557796352,2015-05-12 15:23:25,"' That is true . If someone they are thinking about , I always encourage them to do so .'",0.7269,positive
